150.0357666,-200.021286,100.1197205
150.0357819,-199.0213165,100.1197205
151.0357666,-199.0213013,100.1197205
152.0357819,-199.0213318,100.1197205
153.0357971,-199.021347,100.1197205
154.0358124,-199.0213318,100.1197205
155.0358429,-199.021347,100.1197205
156.0358276,-199.0213165,100.1197205
157.0358734,-199.0213318,100.1197052
158.0358734,-199.021347,100.1197052
159.0358887,-199.0213623,100.1197052
160.0358887,-199.0213623,100.1196899
161.0359039,-199.0214081,100.1196823
162.0358887,-199.0214081,100.1196823
163.0358734,-199.0214233,100.1196823
164.0359039,-199.0214691,100.1196823
165.0359192,-199.0214844,100.1196823
166.0359192,-199.0214996,100.1196823
167.0359344,-199.0214996,100.1196823
168.0359344,-199.0215149,100.1196823
169.0359192,-199.0215302,100.1196747
170.0359192,-199.0215302,100.1196747
171.0359192,-199.0215454,100.1196747
172.0359192,-199.0215454,100.1196823
173.0359344,-199.0215454,100.1196823
174.0359344,-199.0215607,100.1196747
175.0359344,-199.0215454,100.1196747
176.0359192,-199.0215759,100.1196747
177.0359344,-199.0216064,100.1196747
178.0359497,-199.021637,100.1196747
179.035965,-199.0216064,100.1196747
180.0359497,-199.021637,100.1196747
181.035965,-199.0216675,100.1196671
182.0359802,-199.0216827,100.1196671
183.0359802,-199.0216522,100.1196671
184.0359802,-199.0216675,100.1196747
185.0359802,-199.0216675,100.1196747
186.0359955,-199.0217133,100.1196747
187.0359955,-199.0217438,100.1196747
188.0359955,-199.0217438,100.1196747
189.0359955,-199.021759,100.1196747
190.0360107,-199.0217743,100.1196747
191.0359802,-199.021759,100.1196747
192.0359955,-199.0217438,100.1196747
193.0359802,-199.0217133,100.1196747
194.035965,-199.021698,100.1196747
195.0359955,-199.021698,100.1196747
196.0359955,-199.021698,100.1196747
197.0360107,-199.0217133,100.1196747
198.0359802,-199.0217133,100.1196823
199.0359802,-199.0217133,100.1196899
200.0359955,-199.0217438,100.1196823
201.035965,-199.0217438,100.1196823
202.035965,-199.0217438,100.1196823
203.0359344,-199.0217438,100.1196823
204.0359497,-199.021759,100.1196823
205.0359344,-199.021759,100.1196747
206.0359039,-199.0217438,100.1196747
207.0359039,-199.0217438,100.1196747
208.0358582,-199.0217285,100.1196747
209.0358582,-199.0217438,100.1196747
210.0358582,-199.021759,100.1196747
211.0358887,-199.0217438,100.1196747
212.0359039,-199.0217438,100.1196747
213.0359192,-199.021759,100.1196747
214.0359497,-199.021759,100.1196671
215.035965,-199.021759,100.1196671
216.035965,-199.0217896,100.1196671
217.0359497,-199.0217743,100.1196747
218.0359497,-199.0217743,100.1196747
219.0359344,-199.0217896,100.1196747
220.0359497,-199.0217743,100.1196747
221.0359497,-199.0217896,100.1196747
222.0359497,-199.0217896,100.1196823
223.0359497,-199.0218048,100.1196823
224.0359497,-199.0218201,100.1196823
225.0359802,-199.0218506,100.1196823
226.0359802,-199.0218201,100.1196747
227.0359955,-199.0217896,100.1196747
228.035965,-199.0217743,100.1196747
229.0359955,-199.0218201,100.1196747
230.036026,-199.0218506,100.1196747
231.036026,-199.0218201,100.1196823
232.0360565,-199.0218201,100.1196899
233.0360107,-199.0218048,100.1196899
234.036026,-199.0218201,100.1196976
235.036026,-199.0218201,100.1196976
236.0360107,-199.0217896,100.1196976
237.0360565,-199.0218201,100.1196976
238.0360565,-199.0218048,100.1196976
239.0360565,-199.0217896,100.1196976
240.036026,-199.021759,100.1196976
241.0360413,-199.0217743,100.1196976
242.0360413,-199.0217896,100.1196976
243.0360413,-199.0217896,100.1196823
244.0360413,-199.0217743,100.1196823
245.0360413,-199.0217438,100.1196747
246.0360565,-199.021759,100.1196823
247.0360413,-199.0217438,100.1196747
248.0360413,-199.0217438,100.1196747
249.0360107,-199.0217438,100.1196823
250.0360413,-199.021759,100.1196823
251.036026,-199.0217285,100.1196899
251.036026,-198.021759,100.1196899
250.036026,-198.021759,100.1196899
249.036026,-198.0217438,100.1196899
248.036026,-198.021759,100.1196899
247.036026,-198.0217438,100.1196899
246.0360413,-198.0217438,100.1196899
245.0359955,-198.0217285,100.1196899
244.0359955,-198.0217133,100.1196823
243.0359802,-198.0217133,100.1196899
242.0359802,-198.0217133,100.1196899
241.035965,-198.021698,100.1196899
240.035965,-198.021698,100.1196899
239.0359802,-198.021698,100.1196899
238.0359955,-198.021698,100.1196899
237.0360107,-198.021698,100.1196899
236.0360107,-198.0217133,100.1196899
235.0359955,-198.0217133,100.1196899
234.0360565,-198.0217285,100.1196899
233.0360565,-198.021698,100.1196976
232.036087,-198.0217285,100.1196899
231.036087,-198.0217285,100.1196899
230.0361176,-198.0217438,100.1196899
229.0361481,-198.021759,100.1196899
228.0361633,-198.0217743,100.1196899
227.0361633,-198.0217743,100.1196823
226.0361481,-198.0217896,100.1196747
225.0361786,-198.0217896,100.1196747
224.0362091,-198.0218048,100.1196747
223.0362091,-198.0217896,100.1196747
222.0361786,-198.021759,100.1196747
221.0362091,-198.0217743,100.1196747
220.0362244,-198.0217896,100.1196747
219.0362396,-198.0217896,100.1196747
218.0362244,-198.0217896,100.1196823
217.0362244,-198.0218048,100.1196823
216.0362091,-198.0217743,100.1196899
215.0361938,-198.021759,100.1196899
214.0362091,-198.021759,100.1196899
213.0362244,-198.0217285,100.1196899
212.0362091,-198.0217133,100.1196976
211.0362396,-198.021698,100.1196976
210.0361938,-198.0216827,100.1196976
209.0362091,-198.021698,100.1196976
208.0362091,-198.0216827,100.1196976
207.0362091,-198.0216522,100.1197052
206.0361786,-198.0216217,100.1197128
205.0361633,-198.0216217,100.1197128
204.0361481,-198.0215912,100.1197205
203.0361633,-198.0215912,100.1197128
202.0361481,-198.0216064,100.1197128
201.0361023,-198.0215912,100.1197128
200.036087,-198.0215912,100.1197128
199.0361023,-198.0215607,100.1197052
198.0360565,-198.0215454,100.1197052
197.0360413,-198.0215302,100.1197052
196.0360413,-198.0215302,100.1197052
195.0360413,-198.0215149,100.1197052
194.0360413,-198.0214996,100.1197052
193.0360107,-198.0214691,100.1197052
192.0360107,-198.0214691,100.1197052
191.0360413,-198.0214996,100.1197052
190.0360413,-198.0214996,100.1197052
189.0360413,-198.0214844,100.1197052
188.0360413,-198.0214844,100.1197052
187.0360413,-198.0214844,100.1197052
186.0360413,-198.0214996,100.1197052
185.036026,-198.0214844,100.1197052
184.0359955,-198.0214691,100.1197205
183.0359955,-198.0214691,100.1197205
182.0359802,-198.0214844,100.1197205
181.0359802,-198.0214691,100.1197205
180.0359955,-198.0214996,100.1197205
179.0360107,-198.0215302,100.1197205
178.0360107,-198.0215302,100.1197128
177.0359802,-198.0215149,100.1197205
176.0359802,-198.0215454,100.1197205
175.0359802,-198.0215454,100.1197205
174.035965,-198.0215302,100.1197205
173.035965,-198.0215454,100.1197128
172.035965,-198.0215454,100.1197052
171.0359344,-198.0215607,100.1197052
170.0359344,-198.0216064,100.1196976
169.0359344,-198.0216064,100.1196976
168.0359497,-198.021637,100.1196976
167.0359497,-198.0216522,100.1196976
166.0359497,-198.021637,100.1196976
165.035965,-198.0216522,100.1196976
164.035965,-198.0216522,100.1196976
163.0359497,-198.0216675,100.1196899
162.0359497,-198.0216522,100.1196899
161.0359192,-198.0216522,100.1196899
160.0359344,-198.0216827,100.1196899
159.035965,-198.021698,100.1196899
158.035965,-198.021698,100.1196899
157.035965,-198.021698,100.1196899
156.0359802,-198.0217133,100.1196823
155.035965,-198.0217133,100.1196747
154.035965,-198.021698,100.1196747
153.0359497,-198.021698,100.1196823
152.0359497,-198.0217438,100.1196823
151.0359344,-198.0217438,100.1196823
150.0359192,-198.0217438,100.1196823
150.0359192,-197.0217743,100.1196747
151.0359192,-197.021759,100.1196747
152.0358887,-197.021759,100.1196747
153.0359192,-197.0217896,100.1196747
154.0359192,-197.0217896,100.1196747
155.0359039,-197.0218048,100.1196747
156.0358887,-197.0218201,100.1196747
157.0359039,-197.0218506,100.1196747
158.0359039,-197.0218658,100.1196671
159.0359039,-197.0218964,100.1196594
160.0359039,-197.0218964,100.1196594
161.0359192,-197.0219421,100.1196594
162.0359039,-197.0219574,100.1196594
163.0359344,-197.0220032,100.1196518
164.0359192,-197.0220032,100.1196442
165.0359039,-197.0220184,100.1196442
166.0358734,-197.0220337,100.1196442
167.0358429,-197.0220032,100.1196518
168.0358124,-197.0220032,100.1196594
169.0357971,-197.0220032,100.1196671
170.0357971,-197.0220184,100.1196594
171.0358276,-197.022049,100.1196594
172.0358276,-197.022049,100.1196594
173.0358276,-197.0220642,100.1196594
174.0358429,-197.0220795,100.1196594
175.0358429,-197.02211,100.1196518
176.0358429,-197.0221252,100.1196442
177.0358429,-197.0221405,100.1196442
178.0358582,-197.022171,100.1196365
179.0358582,-197.0221863,100.1196442
180.0358582,-197.0222168,100.1196442
181.0358429,-197.0222168,100.1196442
182.0358734,-197.0222473,100.1196442
183.0358429,-197.0222321,100.1196518
184.0358429,-197.0222626,100.1196518
185.0358582,-197.0222473,100.1196518
186.0358429,-197.0222626,100.1196518
187.0358429,-197.0222778,100.1196518
188.0358734,-197.0222931,100.1196518
189.0358429,-197.0222778,100.1196518
190.0358276,-197.0222778,100.1196518
191.0358429,-197.0222626,100.1196518
192.0358582,-197.0222778,100.1196518
193.0358582,-197.0223083,100.1196518
194.0358734,-197.0223083,100.1196518
195.0358734,-197.0223083,100.1196442
196.0358582,-197.0222931,100.1196442
197.0358429,-197.0223083,100.1196442
198.0358429,-197.0223236,100.1196365
199.0357971,-197.0222931,100.1196518
200.0357819,-197.0222778,100.1196518
201.0357971,-197.0222473,100.1196518
202.0357971,-197.0222473,100.1196518
203.0357666,-197.0222168,100.1196518
204.0357666,-197.0222321,100.1196518
205.0357513,-197.0222321,100.1196518
206.0357513,-197.0222473,100.1196518
207.0357513,-197.0222168,100.1196518
208.0357513,-197.0222015,100.1196518
209.0357513,-197.0221863,100.1196518
210.0357513,-197.0222015,100.1196442
211.0357361,-197.0222015,100.1196442
212.0357208,-197.0222015,100.1196442
213.0357208,-197.0221558,100.1196442
214.0356903,-197.0221405,100.1196518
215.0356445,-197.0221252,100.1196518
216.035675,-197.02211,100.1196518
217.035675,-197.0220947,100.1196518
218.0356903,-197.02211,100.1196518
219.0357056,-197.02211,100.1196442
220.0357056,-197.0221252,100.1196442
221.0357208,-197.0221558,100.1196442
222.0357361,-197.0221405,100.1196289
223.0357208,-197.02211,100.1196289
224.0357361,-197.0221252,100.1196289
225.0357513,-197.022171,100.1196289
226.0357513,-197.022171,100.1196365
227.0357513,-197.022171,100.1196365
228.0357361,-197.0221558,100.1196289
229.0357513,-197.0221405,100.1196289
230.0357666,-197.02211,100.1196213
231.0357666,-197.0221252,100.1196213
232.0357361,-197.0220795,100.1196213
233.0357513,-197.0220642,100.1196213
234.0357666,-197.0220642,100.1196213
235.0357666,-197.0220337,100.1196213
236.0357666,-197.0220184,100.1196136
237.0357819,-197.0220337,100.119606
238.0357666,-197.0220184,100.119606
239.0357819,-197.0220184,100.119606
240.0357666,-197.0220337,100.119606
241.0357819,-197.0220337,100.119606
242.0357819,-197.0220337,100.119606
243.0357971,-197.0220337,100.119606
244.0357971,-197.0220337,100.119606
245.0358124,-197.022049,100.119606
246.0358124,-197.022049,100.1196136
247.0357971,-197.0220032,100.1196136
248.0357819,-197.0219879,100.1196136
249.0357666,-197.0219879,100.1196136
250.0357819,-197.0220184,100.1196213
251.0357666,-197.0220337,100.1196289
251.0357666,-196.0220337,100.1196289
250.0357513,-196.0220032,100.1196289
249.0357361,-196.0219879,100.1196289
248.0357361,-196.0219879,100.1196289
247.0357819,-196.0220184,100.1196289
246.0357666,-196.0220032,100.1196289
245.0357666,-196.0220184,100.1196213
244.0357971,-196.0220184,100.1196213
243.0357819,-196.0220032,100.1196213
242.0357666,-196.0220032,100.1196213
241.0357513,-196.0219879,100.1196213
240.0357666,-196.0220032,100.1196213
239.0357513,-196.0219879,100.1196213
238.0357666,-196.0219879,100.1196289
237.0357971,-196.0219727,100.1196365
236.0358276,-196.0220032,100.1196289
235.0358734,-196.0220032,100.1196365
234.0358429,-196.0220184,100.1196289
233.0358582,-196.0220337,100.1196289
232.0359039,-196.0220642,100.1196289
231.0359192,-196.0220795,100.1196289
230.0358887,-196.022049,100.1196289
229.0359039,-196.022049,100.1196289
228.0359497,-196.0220337,100.1196365
227.0359192,-196.0220337,100.1196365
226.0359344,-196.0220337,100.1196365
225.0359192,-196.0220184,100.1196365
224.0359192,-196.0219879,100.1196365
223.0359039,-196.0219879,100.1196365
222.0359039,-196.0219879,100.1196365
221.0359192,-196.0219879,100.1196365
220.0359344,-196.0219727,100.1196365
219.0359497,-196.0219727,100.1196365
218.0359497,-196.0220032,100.1196365
217.035965,-196.0219879,100.1196365
216.0360107,-196.0220184,100.1196365
215.0360413,-196.0220184,100.1196442
214.0360413,-196.0220184,100.1196518
213.0360718,-196.0220184,100.1196518
212.0361023,-196.0220337,100.1196518
211.036087,-196.0220032,100.1196594
210.0360718,-196.0220032,100.1196594
209.0360413,-196.0220032,100.1196594
208.036026,-196.0219879,100.1196594
207.0360107,-196.0219879,100.1196594
206.036026,-196.0219879,100.1196594
205.0359955,-196.0219727,100.1196594
204.0359955,-196.0219727,100.1196594
203.036026,-196.0219879,100.1196518
202.0360565,-196.0220032,100.1196518
201.036087,-196.0220032,100.1196518
200.0360718,-196.0219574,100.1196594
199.0360413,-196.0219421,100.1196594
198.036026,-196.0219116,100.1196594
197.0359802,-196.0218658,100.1196594
196.0359497,-196.0218353,100.1196594
195.0359344,-196.0217743,100.1196594
194.0359344,-196.0217743,100.1196594
193.0359192,-196.021759,100.1196594
192.0358887,-196.0217438,100.1196671
191.0358887,-196.0217285,100.1196594
190.0359039,-196.0217438,100.1196594
189.0359192,-196.0217438,100.1196594
188.0359192,-196.0217438,100.1196594
187.0359039,-196.0217743,100.1196518
186.0358887,-196.0217896,100.1196518
185.0359192,-196.0218048,100.1196442
184.0359344,-196.0217896,100.1196442
183.0359344,-196.0218048,100.1196442
182.0359344,-196.0218201,100.1196442
181.0359497,-196.0218201,100.1196442
180.0359497,-196.0218506,100.1196365
179.035965,-196.0218506,100.1196289
178.0359955,-196.0218658,100.1196289
